"gemeinde_kennziffer";"metrik";"l_untergrenze";"exponierte";"l_zentral";"quelle";"kartierungsumfang";"datenquelle"
"08115002";"lden";"65";"71";"67";"Straße";"major";"Bundesland"
"08115002";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08115002";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08115002";"lnight";"50";"176";"52";"Straße";"major";"Bundesland"
"08115002";"lnight";"55";"83";"57";"Straße";"major";"Bundesland"
"08115002";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08115002";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08115002";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08116005";"lden";"55";"0";"57";"Straße";"major";"Bundesland"
"08116005";"lden";"60";"0";"62";"Straße";"major";"Bundesland"
"08116005";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08116005";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08116005";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08116005";"lnight";"50";"0";"52";"Straße";"major";"Bundesland"
"08116005";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08116005";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08116005";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08116005";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08116006";"lden";"55";"0";"57";"Straße";"major";"Bundesland"
"08116006";"lden";"60";"0";"62";"Straße";"major";"Bundesland"
"08116006";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08116006";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08116006";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08116006";"lnight";"50";"0";"52";"Straße";"major";"Bundesland"
"08116006";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08116006";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08116006";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08116006";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08235007";"lden";"55";"258";"57";"Straße";"major";"Bundesland"
"08235007";"lden";"60";"58";"62";"Straße";"major";"Bundesland"
"08235007";"lden";"65";"27";"67";"Straße";"major";"Bundesland"
"08235007";"lden";"70";"7";"72";"Straße";"major";"Bundesland"
"08235007";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08235007";"lnight";"50";"70";"52";"Straße";"major";"Bundesland"
"08235007";"lnight";"55";"28";"57";"Straße";"major";"Bundesland"
"08235007";"lnight";"60";"7";"62";"Straße";"major";"Bundesland"
"08235007";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08235007";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08226003";"lden";"55";"186";"57";"Straße";"major";"Bundesland"
"08226003";"lden";"60";"38";"62";"Straße";"major";"Bundesland"
"08226003";"lden";"65";"30";"67";"Straße";"major";"Bundesland"
"08226003";"lden";"70";"2";"72";"Straße";"major";"Bundesland"
"08226003";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08226003";"lnight";"50";"59";"52";"Straße";"major";"Bundesland"
"08226003";"lnight";"55";"35";"57";"Straße";"major";"Bundesland"
"08226003";"lnight";"60";"3";"62";"Straße";"major";"Bundesland"
"08226003";"lnight";"65";"1";"67";"Straße";"major";"Bundesland"
"08226003";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08436005";"lden";"55";"97";"57";"Straße";"major";"Bundesland"
"08436005";"lden";"60";"5";"62";"Straße";"major";"Bundesland"
"08436005";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08436005";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08436005";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08436005";"lnight";"50";"14";"52";"Straße";"major";"Bundesland"
"08436005";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08436005";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08436005";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08436005";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08416048";"lden";"55";"1303";"57";"Straße";"major";"Bundesland"
"08416048";"lden";"60";"383";"62";"Straße";"major";"Bundesland"
"08416048";"lden";"65";"199";"67";"Straße";"major";"Bundesland"
"08416048";"lden";"70";"2";"72";"Straße";"major";"Bundesland"
"08416048";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08416048";"lnight";"50";"827";"52";"Straße";"major";"Bundesland"
"08416048";"lnight";"55";"249";"57";"Straße";"major";"Bundesland"
"08416048";"lnight";"60";"12";"62";"Straße";"major";"Bundesland"
"08416048";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08416048";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08425008";"lden";"55";"359";"57";"Straße";"major";"Bundesland"
"08425008";"lden";"60";"183";"62";"Straße";"major";"Bundesland"
"08425008";"lden";"65";"124";"67";"Straße";"major";"Bundesland"
"08425008";"lden";"70";"92";"72";"Straße";"major";"Bundesland"
"08425008";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08425008";"lnight";"50";"238";"52";"Straße";"major";"Bundesland"
"08425008";"lnight";"55";"148";"57";"Straße";"major";"Bundesland"
"08425008";"lnight";"60";"107";"62";"Straße";"major";"Bundesland"
"08425008";"lnight";"65";"15";"67";"Straße";"major";"Bundesland"
"08425008";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08436006";"lden";"55";"151";"57";"Straße";"major";"Bundesland"
"08436006";"lden";"60";"69";"62";"Straße";"major";"Bundesland"
"08436006";"lden";"65";"20";"67";"Straße";"major";"Bundesland"
"08436006";"lden";"70";"4";"72";"Straße";"major";"Bundesland"
"08436006";"lden";"75";"5";"77";"Straße";"major";"Bundesland"
"08436006";"lnight";"50";"79";"52";"Straße";"major";"Bundesland"
"08436006";"lnight";"55";"27";"57";"Straße";"major";"Bundesland"
"08436006";"lnight";"60";"4";"62";"Straße";"major";"Bundesland"
"08436006";"lnight";"65";"5";"67";"Straße";"major";"Bundesland"
"08436006";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08226102";"lden";"55";"151";"57";"Straße";"major";"Bundesland"
"08226102";"lden";"60";"210";"62";"Straße";"major";"Bundesland"
"08226102";"lden";"65";"228";"67";"Straße";"major";"Bundesland"
"08226102";"lden";"70";"145";"72";"Straße";"major";"Bundesland"
"08226102";"lden";"75";"46";"77";"Straße";"major";"Bundesland"
"08226102";"lnight";"50";"209";"52";"Straße";"major";"Bundesland"
"08226102";"lnight";"55";"230";"57";"Straße";"major";"Bundesland"
"08226102";"lnight";"60";"153";"62";"Straße";"major";"Bundesland"
"08226102";"lnight";"65";"47";"67";"Straße";"major";"Bundesland"
"08226102";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08317005";"lden";"55";"3307";"57";"Straße";"major";"Bundesland"
"08317005";"lden";"60";"1483";"62";"Straße";"major";"Bundesland"
"08317005";"lden";"65";"273";"67";"Straße";"major";"Bundesland"
"08317005";"lden";"70";"8";"72";"Straße";"major";"Bundesland"
"08317005";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08317005";"lnight";"50";"2523";"52";"Straße";"major";"Bundesland"
"08317005";"lnight";"55";"692";"57";"Straße";"major";"Bundesland"
"08317005";"lnight";"60";"27";"62";"Straße";"major";"Bundesland"
"08317005";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08317005";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08436094";"lden";"55";"130";"57";"Straße";"major";"Bundesland"
"08436094";"lden";"60";"89";"62";"Straße";"major";"Bundesland"
"08436094";"lden";"65";"80";"67";"Straße";"major";"Bundesland"
"08436094";"lden";"70";"11";"72";"Straße";"major";"Bundesland"
"08436094";"lden";"75";"3";"77";"Straße";"major";"Bundesland"
"08436094";"lnight";"50";"107";"52";"Straße";"major";"Bundesland"
"08436094";"lnight";"55";"84";"57";"Straße";"major";"Bundesland"
"08436094";"lnight";"60";"18";"62";"Straße";"major";"Bundesland"
"08436094";"lnight";"65";"4";"67";"Straße";"major";"Bundesland"
"08436094";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08119087";"lden";"55";"373";"57";"Straße";"major";"Bundesland"
"08119087";"lden";"60";"155";"62";"Straße";"major";"Bundesland"
"08119087";"lden";"65";"36";"67";"Straße";"major";"Bundesland"
"08119087";"lden";"70";"19";"72";"Straße";"major";"Bundesland"
"08119087";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08119087";"lnight";"50";"194";"52";"Straße";"major";"Bundesland"
"08119087";"lnight";"55";"92";"57";"Straße";"major";"Bundesland"
"08119087";"lnight";"60";"20";"62";"Straße";"major";"Bundesland"
"08119087";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08119087";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08118003";"lden";"55";"2829";"57";"Straße";"major";"Bundesland"
"08118003";"lden";"60";"1619";"62";"Straße";"major";"Bundesland"
"08118003";"lden";"65";"863";"67";"Straße";"major";"Bundesland"
"08118003";"lden";"70";"693";"72";"Straße";"major";"Bundesland"
"08118003";"lden";"75";"112";"77";"Straße";"major";"Bundesland"
"08118003";"lnight";"50";"2233";"52";"Straße";"major";"Bundesland"
"08118003";"lnight";"55";"1029";"57";"Straße";"major";"Bundesland"
"08118003";"lnight";"60";"900";"62";"Straße";"major";"Bundesland"
"08118003";"lnight";"65";"164";"67";"Straße";"major";"Bundesland"
"08118003";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08426011";"lden";"55";"0";"57";"Straße";"major";"Bundesland"
"08426011";"lden";"60";"0";"62";"Straße";"major";"Bundesland"
"08426011";"lden";"65";"0";"67";"Straße";"major";"Bundesland"
"08426011";"lden";"70";"0";"72";"Straße";"major";"Bundesland"
"08426011";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08426011";"lnight";"50";"0";"52";"Straße";"major";"Bundesland"
"08426011";"lnight";"55";"0";"57";"Straße";"major";"Bundesland"
"08426011";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08426011";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08426011";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08315003";"lden";"55";"168";"57";"Straße";"major";"Bundesland"
"08315003";"lden";"60";"135";"62";"Straße";"major";"Bundesland"
"08315003";"lden";"65";"127";"67";"Straße";"major";"Bundesland"
"08315003";"lden";"70";"3";"72";"Straße";"major";"Bundesland"
"08315003";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08315003";"lnight";"50";"131";"52";"Straße";"major";"Bundesland"
"08315003";"lnight";"55";"111";"57";"Straße";"major";"Bundesland"
"08315003";"lnight";"60";"1";"62";"Straße";"major";"Bundesland"
"08315003";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08315003";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08315004";"lden";"55";"198";"57";"Straße";"major";"Bundesland"
"08315004";"lden";"60";"112";"62";"Straße";"major";"Bundesland"
"08315004";"lden";"65";"6";"67";"Straße";"major";"Bundesland"
"08315004";"lden";"70";"1";"72";"Straße";"major";"Bundesland"
"08315004";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08315004";"lnight";"50";"112";"52";"Straße";"major";"Bundesland"
"08315004";"lnight";"55";"2";"57";"Straße";"major";"Bundesland"
"08315004";"lnight";"60";"1";"62";"Straße";"major";"Bundesland"
"08315004";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08315004";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08436008";"lden";"55";"419";"57";"Straße";"major";"Bundesland"
"08436008";"lden";"60";"228";"62";"Straße";"major";"Bundesland"
"08436008";"lden";"65";"131";"67";"Straße";"major";"Bundesland"
"08436008";"lden";"70";"155";"72";"Straße";"major";"Bundesland"
"08436008";"lden";"75";"1";"77";"Straße";"major";"Bundesland"
"08436008";"lnight";"50";"264";"52";"Straße";"major";"Bundesland"
"08436008";"lnight";"55";"134";"57";"Straße";"major";"Bundesland"
"08436008";"lnight";"60";"169";"62";"Straße";"major";"Bundesland"
"08436008";"lnight";"65";"5";"67";"Straße";"major";"Bundesland"
"08436008";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08119008";"lden";"55";"2122";"57";"Straße";"major";"Bundesland"
"08119008";"lden";"60";"623";"62";"Straße";"major";"Bundesland"
"08119008";"lden";"65";"269";"67";"Straße";"major";"Bundesland"
"08119008";"lden";"70";"40";"72";"Straße";"major";"Bundesland"
"08119008";"lden";"75";"13";"77";"Straße";"major";"Bundesland"
"08119008";"lnight";"50";"918";"52";"Straße";"major";"Bundesland"
"08119008";"lnight";"55";"358";"57";"Straße";"major";"Bundesland"
"08119008";"lnight";"60";"56";"62";"Straße";"major";"Bundesland"
"08119008";"lnight";"65";"11";"67";"Straße";"major";"Bundesland"
"08119008";"lnight";"70";"7";"72";"Straße";"major";"Bundesland"
"08336006";"lden";"55";"1793";"57";"Straße";"major";"Bundesland"
"08336006";"lden";"60";"862";"62";"Straße";"major";"Bundesland"
"08336006";"lden";"65";"293";"67";"Straße";"major";"Bundesland"
"08336006";"lden";"70";"49";"72";"Straße";"major";"Bundesland"
"08336006";"lden";"75";"1";"77";"Straße";"major";"Bundesland"
"08336006";"lnight";"50";"1252";"52";"Straße";"major";"Bundesland"
"08336006";"lnight";"55";"499";"57";"Straße";"major";"Bundesland"
"08336006";"lnight";"60";"106";"62";"Straße";"major";"Bundesland"
"08336006";"lnight";"65";"4";"67";"Straße";"major";"Bundesland"
"08336006";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08117012";"lden";"55";"88";"57";"Straße";"major";"Bundesland"
"08117012";"lden";"60";"50";"62";"Straße";"major";"Bundesland"
"08117012";"lden";"65";"45";"67";"Straße";"major";"Bundesland"
"08117012";"lden";"70";"19";"72";"Straße";"major";"Bundesland"
"08117012";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08117012";"lnight";"50";"66";"52";"Straße";"major";"Bundesland"
"08117012";"lnight";"55";"34";"57";"Straße";"major";"Bundesland"
"08117012";"lnight";"60";"5";"62";"Straße";"major";"Bundesland"
"08117012";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08117012";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08117006";"lden";"55";"684";"57";"Straße";"major";"Bundesland"
"08117006";"lden";"60";"704";"62";"Straße";"major";"Bundesland"
"08117006";"lden";"65";"378";"67";"Straße";"major";"Bundesland"
"08117006";"lden";"70";"35";"72";"Straße";"major";"Bundesland"
"08117006";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08117006";"lnight";"50";"704";"52";"Straße";"major";"Bundesland"
"08117006";"lnight";"55";"659";"57";"Straße";"major";"Bundesland"
"08117006";"lnight";"60";"122";"62";"Straße";"major";"Bundesland"
"08117006";"lnight";"65";"1";"67";"Straße";"major";"Bundesland"
"08117006";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08326003";"lden";"55";"1993";"57";"Straße";"major";"Bundesland"
"08326003";"lden";"60";"127";"62";"Straße";"major";"Bundesland"
"08326003";"lden";"65";"7";"67";"Straße";"major";"Bundesland"
"08326003";"lden";"70";"1";"72";"Straße";"major";"Bundesland"
"08326003";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08326003";"lnight";"50";"419";"52";"Straße";"major";"Bundesland"
"08326003";"lnight";"55";"6";"57";"Straße";"major";"Bundesland"
"08326003";"lnight";"60";"2";"62";"Straße";"major";"Bundesland"
"08326003";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08326003";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08125005";"lden";"55";"1978";"57";"Straße";"major";"Bundesland"
"08125005";"lden";"60";"725";"62";"Straße";"major";"Bundesland"
"08125005";"lden";"65";"450";"67";"Straße";"major";"Bundesland"
"08125005";"lden";"70";"125";"72";"Straße";"major";"Bundesland"
"08125005";"lden";"75";"6";"77";"Straße";"major";"Bundesland"
"08125005";"lnight";"50";"1005";"52";"Straße";"major";"Bundesland"
"08125005";"lnight";"55";"537";"57";"Straße";"major";"Bundesland"
"08125005";"lnight";"60";"213";"62";"Straße";"major";"Bundesland"
"08125005";"lnight";"65";"10";"67";"Straße";"major";"Bundesland"
"08125005";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08235033";"lden";"55";"106";"57";"Straße";"major";"Bundesland"
"08235033";"lden";"60";"133";"62";"Straße";"major";"Bundesland"
"08235033";"lden";"65";"84";"67";"Straße";"major";"Bundesland"
"08235033";"lden";"70";"5";"72";"Straße";"major";"Bundesland"
"08235033";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08235033";"lnight";"50";"132";"52";"Straße";"major";"Bundesland"
"08235033";"lnight";"55";"79";"57";"Straße";"major";"Bundesland"
"08235033";"lnight";"60";"0";"62";"Straße";"major";"Bundesland"
"08235033";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08235033";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08315006";"lden";"55";"1691";"57";"Straße";"major";"Bundesland"
"08315006";"lden";"60";"771";"62";"Straße";"major";"Bundesland"
"08315006";"lden";"65";"81";"67";"Straße";"major";"Bundesland"
"08315006";"lden";"70";"27";"72";"Straße";"major";"Bundesland"
"08315006";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08315006";"lnight";"50";"1316";"52";"Straße";"major";"Bundesland"
"08315006";"lnight";"55";"312";"57";"Straße";"major";"Bundesland"
"08315006";"lnight";"60";"36";"62";"Straße";"major";"Bundesland"
"08315006";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08315006";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08235008";"lden";"55";"131";"57";"Straße";"major";"Bundesland"
"08235008";"lden";"60";"88";"62";"Straße";"major";"Bundesland"
"08235008";"lden";"65";"90";"67";"Straße";"major";"Bundesland"
"08235008";"lden";"70";"55";"72";"Straße";"major";"Bundesland"
"08235008";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08235008";"lnight";"50";"86";"52";"Straße";"major";"Bundesland"
"08235008";"lnight";"55";"92";"57";"Straße";"major";"Bundesland"
"08235008";"lnight";"60";"53";"62";"Straße";"major";"Bundesland"
"08235008";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08235008";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08128007";"lden";"55";"1341";"57";"Straße";"major";"Bundesland"
"08128007";"lden";"60";"654";"62";"Straße";"major";"Bundesland"
"08128007";"lden";"65";"570";"67";"Straße";"major";"Bundesland"
"08128007";"lden";"70";"166";"72";"Straße";"major";"Bundesland"
"08128007";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08128007";"lnight";"50";"755";"52";"Straße";"major";"Bundesland"
"08128007";"lnight";"55";"586";"57";"Straße";"major";"Bundesland"
"08128007";"lnight";"60";"222";"62";"Straße";"major";"Bundesland"
"08128007";"lnight";"65";"1";"67";"Straße";"major";"Bundesland"
"08128007";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08125006";"lden";"55";"1841";"57";"Straße";"major";"Bundesland"
"08125006";"lden";"60";"344";"62";"Straße";"major";"Bundesland"
"08125006";"lden";"65";"100";"67";"Straße";"major";"Bundesland"
"08125006";"lden";"70";"3";"72";"Straße";"major";"Bundesland"
"08125006";"lden";"75";"0";"77";"Straße";"major";"Bundesland"
"08125006";"lnight";"50";"1065";"52";"Straße";"major";"Bundesland"
"08125006";"lnight";"55";"133";"57";"Straße";"major";"Bundesland"
"08125006";"lnight";"60";"24";"62";"Straße";"major";"Bundesland"
"08125006";"lnight";"65";"0";"67";"Straße";"major";"Bundesland"
"08125006";"lnight";"70";"0";"72";"Straße";"major";"Bundesland"
"08337096";"lden";"55";"1672";"57";"Straße";"major";"Bundesland"
"08337096";"lden";"60";"899";"62";"Straße";"major";"Bundesland"
"08337096";"lden";"65";"670";"67";"Straße";"major";"Bundesland"
"08337096";"lden";"70";"458";"72";"Straße";"major";"Bundesland"
"08337096";"lden";"75";"59";"77";"Straße";"major";"Bundesland"
"08337096";"lnight";"50";"1036";"52";"Straße";"major";"Bundesland"
"08337096";"lnight";"55";"721";"57";"Straße";"major";"Bundesland"
