"gemeinde_kennziffer";"l_untergrenze";"l_zentral";"metrik";"exponierte";"quelle";"kartierungsumfang";"datenquelle"
"06433003";"55";"57";"lden";"10041";"Flug";"major";"Bundesland"
"06433003";"60";"62";"lden";"3778";"Flug";"major";"Bundesland"
"06433003";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433003";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433003";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433003";"50";"52";"lnight";"7543";"Flug";"major";"Bundesland"
"06433003";"55";"57";"lnight";"437";"Flug";"major";"Bundesland"
"06433003";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433003";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433003";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433004";"55";"57";"lden";"0";"Flug";"major";"Bundesland"
"06433004";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06433004";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433004";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433004";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433004";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06433004";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06433004";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433004";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433004";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433005";"55";"57";"lden";"9120";"Flug";"major";"Bundesland"
"06433005";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06433005";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433005";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433005";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433005";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06433005";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06433005";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433005";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433005";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433006";"55";"57";"lden";"62";"Flug";"major";"Bundesland"
"06433006";"60";"62";"lden";"10";"Flug";"major";"Bundesland"
"06433006";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433006";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433006";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433006";"50";"52";"lnight";"7";"Flug";"major";"Bundesland"
"06433006";"55";"57";"lnight";"2";"Flug";"major";"Bundesland"
"06433006";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433006";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433006";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433007";"55";"57";"lden";"34";"Flug";"major";"Bundesland"
"06433007";"60";"62";"lden";"536";"Flug";"major";"Bundesland"
"06433007";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433007";"70";"72";"lden";"40";"Flug";"major";"Bundesland"
"06433007";"75";"77";"lden";"49";"Flug";"major";"Bundesland"
"06433007";"50";"52";"lnight";"531";"Flug";"major";"Bundesland"
"06433007";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06433007";"60";"62";"lnight";"52";"Flug";"major";"Bundesland"
"06433007";"65";"67";"lnight";"37";"Flug";"major";"Bundesland"
"06433007";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433008";"55";"57";"lden";"7850";"Flug";"major";"Bundesland"
"06433008";"60";"62";"lden";"47";"Flug";"major";"Bundesland"
"06433008";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433008";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433008";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433008";"50";"52";"lnight";"224";"Flug";"major";"Bundesland"
"06433008";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06433008";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433008";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433008";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433009";"55";"57";"lden";"9899";"Flug";"major";"Bundesland"
"06433009";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06433009";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433009";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433009";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433009";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06433009";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06433009";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433009";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433009";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433010";"55";"57";"lden";"4313";"Flug";"major";"Bundesland"
"06433010";"60";"62";"lden";"11668";"Flug";"major";"Bundesland"
"06433010";"65";"67";"lden";"33";"Flug";"major";"Bundesland"
"06433010";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433010";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433010";"50";"52";"lnight";"12232";"Flug";"major";"Bundesland"
"06433010";"55";"57";"lnight";"932";"Flug";"major";"Bundesland"
"06433010";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433010";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433010";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433011";"55";"57";"lden";"63";"Flug";"major";"Bundesland"
"06433011";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06433011";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433011";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433011";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433011";"50";"52";"lnight";"58";"Flug";"major";"Bundesland"
"06433011";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06433011";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433011";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433011";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433012";"55";"57";"lden";"16166";"Flug";"major";"Bundesland"
"06433012";"60";"62";"lden";"3287";"Flug";"major";"Bundesland"
"06433012";"65";"67";"lden";"4";"Flug";"major";"Bundesland"
"06433012";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433012";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433012";"50";"52";"lnight";"7123";"Flug";"major";"Bundesland"
"06433012";"55";"57";"lnight";"4";"Flug";"major";"Bundesland"
"06433012";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433012";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433012";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433013";"55";"57";"lden";"0";"Flug";"major";"Bundesland"
"06433013";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06433013";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433013";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433013";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433013";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06433013";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06433013";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433013";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433013";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06433014";"55";"57";"lden";"20";"Flug";"major";"Bundesland"
"06433014";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06433014";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06433014";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06433014";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06433014";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06433014";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06433014";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06433014";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06433014";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06435007";"55";"57";"lden";"0";"Flug";"major";"Bundesland"
"06435007";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06435007";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06435007";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06435007";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06435007";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06435007";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06435007";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06435007";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06435007";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06435019";"55";"57";"lden";"0";"Flug";"major";"Bundesland"
"06435019";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06435019";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06435019";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06435019";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06435019";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06435019";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06435019";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06435019";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06435019";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06436004";"55";"57";"lden";"13312";"Flug";"major";"Bundesland"
"06436004";"60";"62";"lden";"4312";"Flug";"major";"Bundesland"
"06436004";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06436004";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06436004";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06436004";"50";"52";"lnight";"4786";"Flug";"major";"Bundesland"
"06436004";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06436004";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06436004";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06436004";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06436005";"55";"57";"lden";"2828";"Flug";"major";"Bundesland"
"06436005";"60";"62";"lden";"150";"Flug";"major";"Bundesland"
"06436005";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06436005";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06436005";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06436005";"50";"52";"lnight";"163";"Flug";"major";"Bundesland"
"06436005";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06436005";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06436005";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06436005";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06436006";"55";"57";"lden";"5378";"Flug";"major";"Bundesland"
"06436006";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06436006";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06436006";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06436006";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06436006";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06436006";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06436006";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06436006";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06436006";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06436007";"55";"57";"lden";"0";"Flug";"major";"Bundesland"
"06436007";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06436007";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06436007";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06436007";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06436007";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06436007";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06436007";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06436007";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06436007";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06438008";"55";"57";"lden";"17495";"Flug";"major";"Bundesland"
"06438008";"60";"62";"lden";"0";"Flug";"major";"Bundesland"
"06438008";"65";"67";"lden";"0";"Flug";"major";"Bundesland"
"06438008";"70";"72";"lden";"0";"Flug";"major";"Bundesland"
"06438008";"75";"77";"lden";"0";"Flug";"major";"Bundesland"
"06438008";"50";"52";"lnight";"0";"Flug";"major";"Bundesland"
"06438008";"55";"57";"lnight";"0";"Flug";"major";"Bundesland"
"06438008";"60";"62";"lnight";"0";"Flug";"major";"Bundesland"
"06438008";"65";"67";"lnight";"0";"Flug";"major";"Bundesland"
"06438008";"70";"72";"lnight";"0";"Flug";"major";"Bundesland"
"06411000";"55";"57";"lden";"1079";"Industrie";"major";"Bundesland"
"06411000";"60";"62";"lden";"1035";"Industrie";"major";"Bundesland"
"06411000";"65";"67";"lden";"721";"Industrie";"major";"Bundesland"
"06411000";"70";"72";"lden";"645";"Industrie";"major";"Bundesland"
"06411000";"75";"77";"lden";"10";"Industrie";"major";"Bundesland"
"06411000";"50";"52";"lnight";"885";"Industrie";"major";"Bundesland"
"06411000";"55";"57";"lnight";"825";"Industrie";"major";"Bundesland"
"06411000";"60";"62";"lnight";"1054";"Industrie";"major";"Bundesland"
"06411000";"65";"67";"lnight";"236";"Industrie";"major";"Bundesland"
"06411000";"70";"72";"lnight";"0";"Industrie";"major";"Bundesland"
"06412000";"55";"57";"lden";"667";"Industrie";"major";"Bundesland"
"06412000";"60";"62";"lden";"97";"Industrie";"major";"Bundesland"
"06412000";"65";"67";"lden";"153";"Industrie";"major";"Bundesland"
"06412000";"70";"72";"lden";"2";"Industrie";"major";"Bundesland"
"06412000";"75";"77";"lden";"0";"Industrie";"major";"Bundesland"
"06412000";"50";"52";"lnight";"209";"Industrie";"major";"Bundesland"
"06412000";"55";"57";"lnight";"16";"Industrie";"major";"Bundesland"
"06412000";"60";"62";"lnight";"87";"Industrie";"major";"Bundesland"
"06412000";"65";"67";"lnight";"0";"Industrie";"major";"Bundesland"
"06412000";"70";"72";"lnight";"0";"Industrie";"major";"Bundesland"
"06413000";"55";"57";"lden";"51";"Industrie";"major";"Bundesland"
"06413000";"60";"62";"lden";"2";"Industrie";"major";"Bundesland"
"06413000";"65";"67";"lden";"0";"Industrie";"major";"Bundesland"
"06413000";"70";"72";"lden";"0";"Industrie";"major";"Bundesland"
"06413000";"75";"77";"lden";"0";"Industrie";"major";"Bundesland"
"06413000";"50";"52";"lnight";"13";"Industrie";"major";"Bundesland"
"06413000";"55";"57";"lnight";"0";"Industrie";"major";"Bundesland"
"06413000";"60";"62";"lnight";"0";"Industrie";"major";"Bundesland"
"06413000";"65";"67";"lnight";"0";"Industrie";"major";"Bundesland"
"06413000";"70";"72";"lnight";"0";"Industrie";"major";"Bundesland"
"06414000";"55";"57";"lden";"464";"Industrie";"major";"Bundesland"
"06414000";"60";"62";"lden";"203";"Industrie";"major";"Bundesland"
"06414000";"65";"67";"lden";"40";"Industrie";"major";"Bundesland"
"06414000";"70";"72";"lden";"0";"Industrie";"major";"Bundesland"
"06414000";"75";"77";"lden";"0";"Industrie";"major";"Bundesland"
"06414000";"50";"52";"lnight";"366";"Industrie";"major";"Bundesland"
"06414000";"55";"57";"lnight";"155";"Industrie";"major";"Bundesland"
"06414000";"60";"62";"lnight";"41";"Industrie";"major";"Bundesland"
"06414000";"65";"67";"lnight";"0";"Industrie";"major";"Bundesland"
"06414000";"70";"72";"lnight";"0";"Industrie";"major";"Bundesland"
"06435014";"55";"57";"lden";"818";"Industrie";"major";"Bundesland"
"06435014";"60";"62";"lden";"259";"Industrie";"major";"Bundesland"
"06435014";"65";"67";"lden";"73";"Industrie";"major";"Bundesland"
"06435014";"70";"72";"lden";"17";"Industrie";"major";"Bundesland"
"06435014";"75";"77";"lden";"0";"Industrie";"major";"Bundesland"
"06435014";"50";"52";"lnight";"658";"Industrie";"major";"Bundesland"
"06435014";"55";"57";"lnight";"210";"Industrie";"major";"Bundesland"
"06435014";"60";"62";"lnight";"41";"Industrie";"major";"Bundesland"
"06435014";"65";"67";"lnight";"10";"Industrie";"major";"Bundesland"
"06435014";"70";"72";"lnight";"0";"Industrie";"major";"Bundesland"
"06611000";"55";"57";"lden";"0";"Industrie";"major";"Bundesland"
"06611000";"60";"62";"lden";"0";"Industrie";"major";"Bundesland"
"06611000";"65";"67";"lden";"0";"Industrie";"major";"Bundesland"
"06611000";"70";"72";"lden";"0";"Industrie";"major";"Bundesland"
"06611000";"75";"77";"lden";"0";"Industrie";"major";"Bundesland"
"06611000";"50";"52";"lnight";"0";"Industrie";"major";"Bundesland"
"06611000";"55";"57";"lnight";"0";"Industrie";"major";"Bundesland"
"06611000";"60";"62";"lnight";"0";"Industrie";"major";"Bundesland"
"06611000";"65";"67";"lnight";"0";"Industrie";"major";"Bundesland"
"06611000";"70";"72";"lnight";"0";"Industrie";"major";"Bundesland"
"08335001";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"08335001";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"08335001";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"08335001";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"08335001";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"08335001";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"08335001";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"08335001";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"08335001";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"08335001";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"08136088";"55";"57";"lden";"4189";"Straße";"major";"Bundesland"
"08136088";"60";"62";"lden";"960";"Straße";"major";"Bundesland"
"08136088";"65";"67";"lden";"413";"Straße";"major";"Bundesland"
"08136088";"70";"72";"lden";"313";"Straße";"major";"Bundesland"
"08136088";"75";"77";"lden";"30";"Straße";"major";"Bundesland"
"08136088";"50";"52";"lnight";"1705";"Straße";"major";"Bundesland"
"08136088";"55";"57";"lnight";"508";"Straße";"major";"Bundesland"
"08136088";"60";"62";"lnight";"354";"Straße";"major";"Bundesland"
"08136088";"65";"67";"lnight";"38";"Straße";"major";"Bundesland"
"08136088";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"08125001";"55";"57";"lden";"2255";"Straße";"major";"Bundesland"
"08125001";"60";"62";"lden";"1461";"Straße";"major";"Bundesland"
"08125001";"65";"67";"lden";"471";"Straße";"major";"Bundesland"
"08125001";"70";"72";"lden";"73";"Straße";"major";"Bundesland"
"08125001";"75";"77";"lden";"2";"Straße";"major";"Bundesland"
"08125001";"50";"52";"lnight";"1969";"Straße";"major";"Bundesland"
"08125001";"55";"57";"lnight";"1057";"Straße";"major";"Bundesland"
"08125001";"60";"62";"lnight";"189";"Straße";"major";"Bundesland"
"08125001";"65";"67";"lnight";"8";"Straße";"major";"Bundesland"
"08125001";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"08436001";"55";"57";"lden";"83";"Straße";"major";"Bundesland"
"08436001";"60";"62";"lden";"47";"Straße";"major";"Bundesland"
"08436001";"65";"67";"lden";"10";"Straße";"major";"Bundesland"
"08436001";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"08436001";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"08436001";"50";"52";"lnight";"48";"Straße";"major";"Bundesland"
"08436001";"55";"57";"lnight";"25";"Straße";"major";"Bundesland"
"08436001";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"08436001";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"08436001";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"08317001";"55";"57";"lden";"4681";"Straße";"major";"Bundesland"
"08317001";"60";"62";"lden";"1487";"Straße";"major";"Bundesland"
"08317001";"65";"67";"lden";"546";"Straße";"major";"Bundesland"
"08317001";"70";"72";"lden";"389";"Straße";"major";"Bundesland"
"08317001";"75";"77";"lden";"10";"Straße";"major";"Bundesland"
"08317001";"50";"52";"lnight";"2931";"Straße";"major";"Bundesland"
"08317001";"55";"57";"lnight";"912";"Straße";"major";"Bundesland"
"08317001";"60";"62";"lnight";"462";"Straße";"major";"Bundesland"
"08317001";"65";"67";"lnight";"13";"Straße";"major";"Bundesland"
"08317001";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"08426001";"55";"57";"lden";"887";"Straße";"major";"Bundesland"
"08426001";"60";"62";"lden";"346";"Straße";"major";"Bundesland"
"08426001";"65";"67";"lden";"86";"Straße";"major";"Bundesland"
"08426001";"70";"72";"lden";"41";"Straße";"major";"Bundesland"
"08426001";"75";"77";"lden";"3";"Straße";"major";"Bundesland"
"08426001";"50";"52";"lnight";"599";"Straße";"major";"Bundesland"
"08426001";"55";"57";"lnight";"119";"Straße";"major";"Bundesland"
"08426001";"60";"62";"lnight";"51";"Straße";"major";"Bundesland"
